"","key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
"4904",4904,42,"42-1","42-1-Q-2100","Q-2100",131,"Blaine Calkins","Red Deer—Lacombe",1,"2018/11/29","Notice"
"4905",4905,42,"42-1","42-1-Q-2100","Q-2100",131,"Blaine Calkins","Red Deer—Lacombe",2,"2019/01/28","Made an Order for Return and answer tabled "
"4906",4906,42,"42-1","42-1-Q-2101","Q-2101",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Answered"
"4907",4907,42,"42-1","42-1-Q-2101","Q-2101",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Answered"
"4908",4908,42,"42-1","42-1-Q-2101","Q-2101",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/11/29","Notice"
"4909",4909,42,"42-1","42-1-Q-2101","Q-2101",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/11/29","Notice"
"4910",4910,42,"42-1","42-1-Q-2102","Q-2102",NA,NA,"Lakeland",1,"2018/11/29","Notice"
"4911",4911,42,"42-1","42-1-Q-2102","Q-2102",NA,NA,"Lakeland",2,"2019/01/28","Answered"
"4912",4912,42,"42-1","42-1-Q-2103","Q-2103",601,"Pierre Poilievre","Carleton",2,"2019/01/28","Made an Order for Return and answer tabled "
"4913",4913,42,"42-1","42-1-Q-2103","Q-2103",601,"Pierre Poilievre","Carleton",1,"2018/11/30","Notice"
"4914",4914,42,"42-1","42-1-Q-2104","Q-2104",733,"David Tilson","Dufferin—Caledon",2,"2019/01/28","Made an Order for Return and answer tabled "
"4915",4915,42,"42-1","42-1-Q-2104","Q-2104",733,"David Tilson","Dufferin—Caledon",1,"2018/11/30","Notice"
"4916",4916,42,"42-1","42-1-Q-2105","Q-2105",677,"Martin Shields","Bow River",2,"2019/01/28","Answered"
"4917",4917,42,"42-1","42-1-Q-2105","Q-2105",677,"Martin Shields","Bow River",1,"2018/12/03","Notice"
"4918",4918,42,"42-1","42-1-Q-2106","Q-2106",515,"Larry Miller","Bruce—Grey—Owen Sound",1,"2018/12/03","Notice"
"4919",4919,42,"42-1","42-1-Q-2106","Q-2106",516,"Marc Miller","Bruce—Grey—Owen Sound",1,"2018/12/03","Notice"
"4920",4920,42,"42-1","42-1-Q-2106","Q-2106",515,"Larry Miller","Bruce—Grey—Owen Sound",2,"2019/01/28","Answered"
"4921",4921,42,"42-1","42-1-Q-2106","Q-2106",516,"Marc Miller","Bruce—Grey—Owen Sound",2,"2019/01/28","Answered"
"4922",4922,42,"42-1","42-1-Q-2107","Q-2107",515,"Larry Miller","Bruce—Grey—Owen Sound",2,"2019/01/28","Made an Order for Return and answer tabled "
"4923",4923,42,"42-1","42-1-Q-2107","Q-2107",516,"Marc Miller","Bruce—Grey—Owen Sound",2,"2019/01/28","Made an Order for Return and answer tabled "
"4924",4924,42,"42-1","42-1-Q-2107","Q-2107",515,"Larry Miller","Bruce—Grey—Owen Sound",1,"2018/12/02","Notice"
"4925",4925,42,"42-1","42-1-Q-2107","Q-2107",516,"Marc Miller","Bruce—Grey—Owen Sound",1,"2018/12/02","Notice"
"4926",4926,42,"42-1","42-1-Q-2108","Q-2108",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2018/12/03","Notice"
"4927",4927,42,"42-1","42-1-Q-2108","Q-2108",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2019/01/28","Made an Order for Return and answer tabled "
"4928",4928,42,"42-1","42-1-Q-2109","Q-2109",531,"Glen Motz","Medicine Hat—Cardston—Warner",1,"2018/12/03","Notice"
"4929",4929,42,"42-1","42-1-Q-2109","Q-2109",531,"Glen Motz","Medicine Hat—Cardston—Warner",2,"2019/01/28","Made an Order for Return and answer tabled "
"4930",4930,42,"42-1","42-1-Q-2110","Q-2110",463,"Larry Maguire","Brandon—Souris",1,"2018/12/03","Notice"
"4931",4931,42,"42-1","42-1-Q-2110","Q-2110",463,"Larry Maguire","Brandon—Souris",2,"2019/01/28","Made an Order for Return and answer tabled "
"4932",4932,42,"42-1","42-1-Q-2111","Q-2111",370,"Matt Jeneroux","Edmonton Riverbend",2,"2019/01/28","Made an Order for Return and answer tabled "
"4933",4933,42,"42-1","42-1-Q-2111","Q-2111",370,"Matt Jeneroux","Edmonton Riverbend",1,"2018/12/04","Notice"
"4934",4934,42,"42-1","42-1-Q-2112","Q-2112",332,"Rachael Harder","Lethbridge",2,"2019/01/28","Made an Order for Return and answer tabled "
"4935",4935,42,"42-1","42-1-Q-2112","Q-2112",332,"Rachael Harder","Lethbridge",1,"2018/12/04","Notice"
"4936",4936,42,"42-1","42-1-Q-2113","Q-2113",460,"Dave MacKenzie","Oxford",1,"2018/12/04","Notice"
"4937",4937,42,"42-1","42-1-Q-2113","Q-2113",460,"Dave MacKenzie","Oxford",2,"2019/01/28","Made an Order for Return and answer tabled "
"4938",4938,42,"42-1","42-1-Q-2114","Q-2114",678,"Bev Shipley","Lambton—Kent—Middlesex",2,"2019/01/28","Made an Order for Return and answer tabled "
"4939",4939,42,"42-1","42-1-Q-2114","Q-2114",678,"Bev Shipley","Lambton—Kent—Middlesex",1,"2018/12/04","Notice"
"4940",4940,42,"42-1","42-1-Q-2116","Q-2116",445,"Dane Lloyd","Sturgeon River—Parkland",2,"2019/01/28","Made an Order for Return and answer tabled "
"4941",4941,42,"42-1","42-1-Q-2116","Q-2116",445,"Dane Lloyd","Sturgeon River—Parkland",1,"2018/12/05","Notice"
"4942",4942,42,"42-1","42-1-Q-2117","Q-2117",332,"Rachael Harder","Lethbridge",1,"2018/12/05","Notice"
"4943",4943,42,"42-1","42-1-Q-2117","Q-2117",332,"Rachael Harder","Lethbridge",2,"2019/01/28","Answered"
"4944",4944,42,"42-1","42-1-Q-2118","Q-2118",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2019/01/28","Made an Order for Return and answer tabled "
"4945",4945,42,"42-1","42-1-Q-2118","Q-2118",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2018/12/05","Notice"
"4946",4946,42,"42-1","42-1-Q-2119","Q-2119",744,"Karine Trudel","Jonquière",2,"2019/01/28","Made an Order for Return and answer tabled "
"4947",4947,42,"42-1","42-1-Q-2119","Q-2119",744,"Karine Trudel","Jonquière",1,"2018/12/06","Notice"
"4948",4948,42,"42-1","42-1-Q-2120","Q-2120",763,"Arnold Viersen","Peace River—Westlock",1,"2018/12/06","Notice"
"4949",4949,42,"42-1","42-1-Q-2120","Q-2120",763,"Arnold Viersen","Peace River—Westlock",2,"2019/01/28","Made an Order for Return and answer tabled "
"4950",4950,42,"42-1","42-1-Q-2121","Q-2121",763,"Arnold Viersen","Peace River—Westlock",1,"2018/12/06","Notice"
"4951",4951,42,"42-1","42-1-Q-2121","Q-2121",763,"Arnold Viersen","Peace River—Westlock",2,"2019/01/28","Made an Order for Return and answer tabled "
"4952",4952,42,"42-1","42-1-Q-2122","Q-2122",763,"Arnold Viersen","Peace River—Westlock",2,"2019/01/28","Made an Order for Return and answer tabled "
"4953",4953,42,"42-1","42-1-Q-2122","Q-2122",763,"Arnold Viersen","Peace River—Westlock",1,"2018/12/06","Notice"
"4954",4954,42,"42-1","42-1-Q-2123","Q-2123",770,"Mark Warawa","Langley—Aldergrove",2,"2019/01/28","Made an Order for Return and answer tabled "
"4955",4955,42,"42-1","42-1-Q-2123","Q-2123",770,"Mark Warawa","Langley—Aldergrove",1,"2018/12/06","Notice"
"4956",4956,42,"42-1","42-1-Q-2124","Q-2124",242,"Jim Eglinski","Yellowhead",2,"2019/01/28","Made an Order for Return and answer tabled "
"4957",4957,42,"42-1","42-1-Q-2124","Q-2124",242,"Jim Eglinski","Yellowhead",1,"2018/12/06","Notice"
"4958",4958,42,"42-1","42-1-Q-2125","Q-2125",446,"Ben Lobb","Huron—Bruce",2,"2019/01/28","Made an Order for Return and answer tabled "
"4959",4959,42,"42-1","42-1-Q-2125","Q-2125",446,"Ben Lobb","Huron—Bruce",1,"2018/12/06","Notice"
"4960",4960,42,"42-1","42-1-Q-2126","Q-2126",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",1,"2018/12/07","Notice"
"4961",4961,42,"42-1","42-1-Q-2126","Q-2126",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",2,"2019/01/28","Made an Order for Return and answer tabled "
"4962",4962,42,"42-1","42-1-Q-2127","Q-2127",227,"Matthew Dubé","Beloeil—Chambly",2,"2019/01/28","Made an Order for Return and answer tabled "
"4963",4963,42,"42-1","42-1-Q-2127","Q-2127",227,"Matthew Dubé","Beloeil—Chambly",1,"2018/12/07","Notice"
"4964",4964,42,"42-1","42-1-Q-2128","Q-2128",227,"Matthew Dubé","Beloeil—Chambly",1,"2018/12/07","Notice"
"4965",4965,42,"42-1","42-1-Q-2128","Q-2128",227,"Matthew Dubé","Beloeil—Chambly",2,"2019/01/28","Made an Order for Return and answer tabled "
"4966",4966,42,"42-1","42-1-Q-2129","Q-2129",227,"Matthew Dubé","Beloeil—Chambly",2,"2019/01/28","Made an Order for Return and answer tabled "
"4967",4967,42,"42-1","42-1-Q-2129","Q-2129",227,"Matthew Dubé","Beloeil—Chambly",1,"2018/12/07","Notice"
"4968",4968,42,"42-1","42-1-Q-2130","Q-2130",227,"Matthew Dubé","Beloeil—Chambly",2,"2019/01/28","Made an Order for Return and answer tabled "
"4969",4969,42,"42-1","42-1-Q-2130","Q-2130",227,"Matthew Dubé","Beloeil—Chambly",1,"2018/12/07","Notice"
"4970",4970,42,"42-1","42-1-Q-2131","Q-2131",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",1,"2018/12/07","Notice"
"4971",4971,42,"42-1","42-1-Q-2131","Q-2131",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",2,"2019/01/28","Made an Order for Return and answer tabled "
"4972",4972,42,"42-1","42-1-Q-2132","Q-2132",460,"Dave MacKenzie","Oxford",1,"2018/12/10","Notice"
"4973",4973,42,"42-1","42-1-Q-2132","Q-2132",460,"Dave MacKenzie","Oxford",2,"2019/01/28","Made an Order for Return and answer tabled "
"4974",4974,42,"42-1","42-1-Q-2133","Q-2133",460,"Dave MacKenzie","Oxford",2,"2019/01/28","Made an Order for Return and answer tabled "
"4975",4975,42,"42-1","42-1-Q-2133","Q-2133",460,"Dave MacKenzie","Oxford",1,"2018/12/10","Notice"
"4976",4976,42,"42-1","42-1-Q-2134","Q-2134",NA,NA,"Kamloops—Thompson—Cariboo",1,"2018/12/10","Notice"
"4977",4977,42,"42-1","42-1-Q-2134","Q-2134",NA,NA,"Kamloops—Thompson—Cariboo",2,"2019/01/28","Made an Order for Return and answer tabled "
"4978",4978,42,"42-1","42-1-Q-2135","Q-2135",NA,NA,"Kamloops—Thompson—Cariboo",2,"2019/01/28","Made an Order for Return and answer tabled "
"4979",4979,42,"42-1","42-1-Q-2135","Q-2135",NA,NA,"Kamloops—Thompson—Cariboo",1,"2018/12/10","Notice"
"4980",4980,42,"42-1","42-1-Q-2136","Q-2136",NA,NA,"Kamloops—Thompson—Cariboo",1,"2018/12/10","Notice"
"4981",4981,42,"42-1","42-1-Q-2136","Q-2136",NA,NA,"Kamloops—Thompson—Cariboo",2,"2019/01/28","Made an Order for Return and answer tabled "
"4982",4982,42,"42-1","42-1-Q-2137","Q-2137",217,"Todd Doherty","Cariboo—Prince George",2,"2019/01/28","Made an Order for Return and answer tabled "
"4983",4983,42,"42-1","42-1-Q-2137","Q-2137",217,"Todd Doherty","Cariboo—Prince George",1,"2018/12/10","Notice"
"4984",4984,42,"42-1","42-1-Q-2138","Q-2138",542,"John Nater","Perth—Wellington",1,"2018/12/10","Notice"
"4985",4985,42,"42-1","42-1-Q-2138","Q-2138",542,"John Nater","Perth—Wellington",2,"2019/01/28","Made an Order for Return and answer tabled "
"4986",4986,42,"42-1","42-1-Q-2139","Q-2139",131,"Blaine Calkins","Red Deer—Lacombe",2,"2019/01/28","Made an Order for Return and answer tabled "
"4987",4987,42,"42-1","42-1-Q-2139","Q-2139",131,"Blaine Calkins","Red Deer—Lacombe",1,"2018/12/11","Notice"
"4988",4988,42,"42-1","42-1-Q-2140","Q-2140",NA,NA,"Lakeland",1,"2018/12/11","Notice"
"4989",4989,42,"42-1","42-1-Q-2140","Q-2140",NA,NA,"Lakeland",2,"2019/01/28","Made an Order for Return and answer tabled "
"4990",4990,42,"42-1","42-1-Q-2141","Q-2141",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Made an Order for Return and answer tabled "
"4991",4991,42,"42-1","42-1-Q-2141","Q-2141",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Made an Order for Return and answer tabled "
"4992",4992,42,"42-1","42-1-Q-2141","Q-2141",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/12/11","Notice"
"4993",4993,42,"42-1","42-1-Q-2141","Q-2141",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/12/11","Notice"
"4994",4994,42,"42-1","42-1-Q-2142","Q-2142",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/12/11","Notice"
"4995",4995,42,"42-1","42-1-Q-2142","Q-2142",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2018/12/11","Notice"
"4996",4996,42,"42-1","42-1-Q-2142","Q-2142",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Made an Order for Return and answer tabled "
"4997",4997,42,"42-1","42-1-Q-2142","Q-2142",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/01/28","Made an Order for Return and answer tabled "
"4998",4998,42,"42-1","42-1-Q-2143","Q-2143",610,"Anne Minh-Thu Quach","Salaberry—Suroît",1,"2018/12/11","Notice"
"4999",4999,42,"42-1","42-1-Q-2143","Q-2143",610,"Anne Minh-Thu Quach","Salaberry—Suroît",2,"2019/01/28","Made an Order for Return and answer tabled "
"5000",5000,42,"42-1","42-1-Q-2144","Q-2144",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2019/01/28","Answered"
"5001",5001,42,"42-1","42-1-Q-2144","Q-2144",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2018/12/11","Notice"
"5002",5002,42,"42-1","42-1-Q-2145","Q-2145",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2018/12/11","Notice"
"5003",5003,42,"42-1","42-1-Q-2145","Q-2145",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2019/01/28","Made an Order for Return and answer tabled "
"5004",5004,42,"42-1","42-1-Q-2146","Q-2146",610,"Anne Minh-Thu Quach","Salaberry—Suroît",2,"2019/01/28","Made an Order for Return and answer tabled "
"5005",5005,42,"42-1","42-1-Q-2146","Q-2146",610,"Anne Minh-Thu Quach","Salaberry—Suroît",1,"2018/12/11","Notice"
"5006",5006,42,"42-1","42-1-Q-2147","Q-2147",81,"Bill Blaikie","Elmwood—Transcona",1,"2018/12/11","Notice"
"5007",5007,42,"42-1","42-1-Q-2147","Q-2147",82,"Daniel Blaikie","Elmwood—Transcona",1,"2018/12/11","Notice"
"5008",5008,42,"42-1","42-1-Q-2147","Q-2147",81,"Bill Blaikie","Elmwood—Transcona",2,"2019/01/28","Made an Order for Return and answer tabled "
"5009",5009,42,"42-1","42-1-Q-2147","Q-2147",82,"Daniel Blaikie","Elmwood—Transcona",2,"2019/01/28","Made an Order for Return and answer tabled "
"5010",5010,42,"42-1","42-1-Q-2148","Q-2148",81,"Bill Blaikie","Elmwood—Transcona",2,"2019/01/28","Made an Order for Return and answer tabled "
"5011",5011,42,"42-1","42-1-Q-2148","Q-2148",82,"Daniel Blaikie","Elmwood—Transcona",2,"2019/01/28","Made an Order for Return and answer tabled "
"5012",5012,42,"42-1","42-1-Q-2148","Q-2148",81,"Bill Blaikie","Elmwood—Transcona",1,"2018/12/11","Notice"
"5013",5013,42,"42-1","42-1-Q-2148","Q-2148",82,"Daniel Blaikie","Elmwood—Transcona",1,"2018/12/11","Notice"
"5014",5014,42,"42-1","42-1-Q-2149","Q-2149",372,"Gord Johns","Courtenay—Alberni",1,"2018/12/12","Notice"
"5015",5015,42,"42-1","42-1-Q-2149","Q-2149",372,"Gord Johns","Courtenay—Alberni",3,"2019/03/18","Made an Order for Return and answer tabled "
"5016",5016,42,"42-1","42-1-Q-2149","Q-2149",372,"Gord Johns","Courtenay—Alberni",2,"2019/03/18","Answer tabled"
"5017",5017,42,"42-1","42-1-Q-2150","Q-2150",372,"Gord Johns","Courtenay—Alberni",2,"2019/03/18","Answer tabled"
"5018",5018,42,"42-1","42-1-Q-2150","Q-2150",372,"Gord Johns","Courtenay—Alberni",1,"2018/12/12","Notice"
"5019",5019,42,"42-1","42-1-Q-2150","Q-2150",372,"Gord Johns","Courtenay—Alberni",3,"2019/03/18","Made an Order for Return and answer tabled "
"5020",5020,42,"42-1","42-1-Q-2151","Q-2151",372,"Gord Johns","Courtenay—Alberni",2,"2019/03/18","Answer tabled"
"5021",5021,42,"42-1","42-1-Q-2151","Q-2151",372,"Gord Johns","Courtenay—Alberni",3,"2019/03/18","Made an Order for Return and answer tabled "
"5022",5022,42,"42-1","42-1-Q-2151","Q-2151",372,"Gord Johns","Courtenay—Alberni",1,"2018/12/12","Notice"
"5023",5023,42,"42-1","42-1-Q-2152","Q-2152",372,"Gord Johns","Courtenay—Alberni",1,"2018/12/12","Notice"
"5024",5024,42,"42-1","42-1-Q-2152","Q-2152",372,"Gord Johns","Courtenay—Alberni",2,"2019/03/18","Answer tabled"
"5025",5025,42,"42-1","42-1-Q-2152","Q-2152",372,"Gord Johns","Courtenay—Alberni",3,"2019/03/18","Made an Order for Return and answer tabled "
"5026",5026,42,"42-1","42-1-Q-2153","Q-2153",422,"Hélène Laverdière","Laurier—Sainte-Marie",2,"2019/03/18","Answer tabled"
"5027",5027,42,"42-1","42-1-Q-2153","Q-2153",422,"Hélène Laverdière","Laurier—Sainte-Marie",1,"2019/01/24","Notice"
"5028",5028,42,"42-1","42-1-Q-2153","Q-2153",422,"Hélène Laverdière","Laurier—Sainte-Marie",3,"2019/03/18","Answered"
"5029",5029,42,"42-1","42-1-Q-2154","Q-2154",709,"Wayne Stetski","Kootenay—Columbia",3,"2019/03/18","Made an Order for Return and answer tabled "
"5030",5030,42,"42-1","42-1-Q-2154","Q-2154",709,"Wayne Stetski","Kootenay—Columbia",2,"2019/03/18","Answer tabled"
"5031",5031,42,"42-1","42-1-Q-2154","Q-2154",709,"Wayne Stetski","Kootenay—Columbia",1,"2019/01/24","Notice"
"5032",5032,42,"42-1","42-1-Q-2155","Q-2155",709,"Wayne Stetski","Kootenay—Columbia",1,"2019/01/24","Notice"
"5033",5033,42,"42-1","42-1-Q-2155","Q-2155",709,"Wayne Stetski","Kootenay—Columbia",2,"2019/03/18","Answer tabled"
"5034",5034,42,"42-1","42-1-Q-2155","Q-2155",709,"Wayne Stetski","Kootenay—Columbia",3,"2019/03/18","Made an Order for Return and answer tabled "
"5035",5035,42,"42-1","42-1-Q-2156","Q-2156",491,"Kelly McCauley","Edmonton West",2,"2019/03/18","Answer tabled"
"5036",5036,42,"42-1","42-1-Q-2156","Q-2156",491,"Kelly McCauley","Edmonton West",1,"2019/01/24","Notice"
"5037",5037,42,"42-1","42-1-Q-2156","Q-2156",491,"Kelly McCauley","Edmonton West",3,"2019/03/18","Answered"
"5038",5038,42,"42-1","42-1-Q-2157","Q-2157",379,"Peter Julian","New Westminster—Burnaby",1,"2019/01/24","Notice"
"5039",5039,42,"42-1","42-1-Q-2157","Q-2157",379,"Peter Julian","New Westminster—Burnaby",2,"2019/03/18","Answer tabled"
"5040",5040,42,"42-1","42-1-Q-2157","Q-2157",379,"Peter Julian","New Westminster—Burnaby",3,"2019/03/18","Made an Order for Return and answer tabled "
"5041",5041,42,"42-1","42-1-Q-2158","Q-2158",379,"Peter Julian","New Westminster—Burnaby",2,"2019/03/18","Answer tabled"
"5042",5042,42,"42-1","42-1-Q-2158","Q-2158",379,"Peter Julian","New Westminster—Burnaby",3,"2019/03/18","Made an Order for Return and answer tabled "
"5043",5043,42,"42-1","42-1-Q-2158","Q-2158",379,"Peter Julian","New Westminster—Burnaby",1,"2019/01/24","Notice"
"5044",5044,42,"42-1","42-1-Q-2159","Q-2159",601,"Pierre Poilievre","Carleton",2,"2019/03/18","Answer tabled"
"5045",5045,42,"42-1","42-1-Q-2159","Q-2159",601,"Pierre Poilievre","Carleton",3,"2019/03/18","Made an Order for Return and answer tabled "
"5046",5046,42,"42-1","42-1-Q-2159","Q-2159",601,"Pierre Poilievre","Carleton",1,"2019/01/24","Notice"
"5047",5047,42,"42-1","42-1-Q-2160","Q-2160",488,"Elizabeth May","Saanich—Gulf Islands",1,"2019/01/24","Notice"
"5048",5048,42,"42-1","42-1-Q-2160","Q-2160",487,"Bryan May","Saanich—Gulf Islands",1,"2019/01/24","Notice"
"5049",5049,42,"42-1","42-1-Q-2160","Q-2160",488,"Elizabeth May","Saanich—Gulf Islands",3,"2019/03/18","Made an Order for Return and answer tabled "
"5050",5050,42,"42-1","42-1-Q-2160","Q-2160",487,"Bryan May","Saanich—Gulf Islands",3,"2019/03/18","Made an Order for Return and answer tabled "
"5051",5051,42,"42-1","42-1-Q-2160","Q-2160",488,"Elizabeth May","Saanich—Gulf Islands",2,"2019/03/18","Answer tabled"
"5052",5052,42,"42-1","42-1-Q-2160","Q-2160",487,"Bryan May","Saanich—Gulf Islands",2,"2019/03/18","Answer tabled"
"5053",5053,42,"42-1","42-1-Q-2161","Q-2161",485,"Irene Mathyssen","London—Fanshawe",2,"2019/03/18","Answer tabled"
"5054",5054,42,"42-1","42-1-Q-2161","Q-2161",485,"Irene Mathyssen","London—Fanshawe",1,"2019/01/24","Notice"
"5055",5055,42,"42-1","42-1-Q-2161","Q-2161",485,"Irene Mathyssen","London—Fanshawe",3,"2019/03/18","Made an Order for Return and answer tabled "
"5056",5056,42,"42-1","42-1-Q-2162","Q-2162",223,"Earl Dreeshen","Red Deer—Mountain View",2,"2019/03/18","Answer tabled"
"5057",5057,42,"42-1","42-1-Q-2162","Q-2162",223,"Earl Dreeshen","Red Deer—Mountain View",3,"2019/03/18","Made an Order for Return and answer tabled "
"5058",5058,42,"42-1","42-1-Q-2162","Q-2162",223,"Earl Dreeshen","Red Deer—Mountain View",1,"2019/01/28","Notice"
"5059",5059,42,"42-1","42-1-Q-2163","Q-2163",223,"Earl Dreeshen","Red Deer—Mountain View",3,"2019/03/18","Answered"
"5060",5060,42,"42-1","42-1-Q-2163","Q-2163",223,"Earl Dreeshen","Red Deer—Mountain View",1,"2019/01/28","Notice"
"5061",5061,42,"42-1","42-1-Q-2163","Q-2163",223,"Earl Dreeshen","Red Deer—Mountain View",2,"2019/03/18","Answer tabled"
"5062",5062,42,"42-1","42-1-Q-2164","Q-2164",770,"Mark Warawa","Langley—Aldergrove",1,"2019/01/28","Notice"
"5063",5063,42,"42-1","42-1-Q-2164","Q-2164",770,"Mark Warawa","Langley—Aldergrove",3,"2019/03/18","Made an Order for Return and answer tabled "
"5064",5064,42,"42-1","42-1-Q-2164","Q-2164",770,"Mark Warawa","Langley—Aldergrove",2,"2019/03/18","Answer tabled"
"5065",5065,42,"42-1","42-1-Q-2165","Q-2165",770,"Mark Warawa","Langley—Aldergrove",3,"2019/03/18","Made an Order for Return and answer tabled "
"5066",5066,42,"42-1","42-1-Q-2165","Q-2165",770,"Mark Warawa","Langley—Aldergrove",2,"2019/03/18","Answer tabled"
"5067",5067,42,"42-1","42-1-Q-2165","Q-2165",770,"Mark Warawa","Langley—Aldergrove",1,"2019/01/28","Notice"
"5068",5068,42,"42-1","42-1-Q-2166","Q-2166",770,"Mark Warawa","Langley—Aldergrove",3,"2019/03/18","Made an Order for Return and answer tabled "
"5069",5069,42,"42-1","42-1-Q-2166","Q-2166",770,"Mark Warawa","Langley—Aldergrove",1,"2019/01/28","Notice"
"5070",5070,42,"42-1","42-1-Q-2166","Q-2166",770,"Mark Warawa","Langley—Aldergrove",2,"2019/03/18","Answer tabled"
"5071",5071,42,"42-1","42-1-Q-2167","Q-2167",542,"John Nater","Perth—Wellington",3,"2019/03/18","Answered"
"5072",5072,42,"42-1","42-1-Q-2167","Q-2167",542,"John Nater","Perth—Wellington",1,"2019/01/28","Notice"
"5073",5073,42,"42-1","42-1-Q-2167","Q-2167",542,"John Nater","Perth—Wellington",2,"2019/03/18","Answer tabled"
"5074",5074,42,"42-1","42-1-Q-2168","Q-2168",542,"John Nater","Perth—Wellington",2,"2019/03/18","Answer tabled"
"5075",5075,42,"42-1","42-1-Q-2168","Q-2168",542,"John Nater","Perth—Wellington",3,"2019/03/18","Made an Order for Return and answer tabled "
"5076",5076,42,"42-1","42-1-Q-2168","Q-2168",542,"John Nater","Perth—Wellington",1,"2019/01/28","Notice"
"5077",5077,42,"42-1","42-1-Q-2169","Q-2169",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",3,"2019/03/18","Answered"
"5078",5078,42,"42-1","42-1-Q-2169","Q-2169",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",2,"2019/03/18","Answer tabled"
"5079",5079,42,"42-1","42-1-Q-2169","Q-2169",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",1,"2019/01/28","Notice"
"5080",5080,42,"42-1","42-1-Q-2170","Q-2170",17,"Dean Allison","Niagara West",1,"2019/01/28","Notice"
"5081",5081,42,"42-1","42-1-Q-2170","Q-2170",17,"Dean Allison","Niagara West",3,"2019/03/18","Answered"
"5082",5082,42,"42-1","42-1-Q-2170","Q-2170",17,"Dean Allison","Niagara West",2,"2019/03/18","Answer tabled"
"5083",5083,42,"42-1","42-1-Q-2171","Q-2171",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2019/01/28","Notice"
"5084",5084,42,"42-1","42-1-Q-2171","Q-2171",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2019/01/28","Notice"
"5085",5085,42,"42-1","42-1-Q-2171","Q-2171",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/03/18","Answer tabled"
"5086",5086,42,"42-1","42-1-Q-2171","Q-2171",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/03/18","Answer tabled"
"5087",5087,42,"42-1","42-1-Q-2171","Q-2171",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",3,"2019/03/18","Answered"
"5088",5088,42,"42-1","42-1-Q-2171","Q-2171",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",3,"2019/03/18","Answered"
"5089",5089,42,"42-1","42-1-Q-2172","Q-2172",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/03/18","Answer tabled"
"5090",5090,42,"42-1","42-1-Q-2172","Q-2172",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2019/03/18","Answer tabled"
"5091",5091,42,"42-1","42-1-Q-2172","Q-2172",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",3,"2019/03/18","Made an Order for Return and answer tabled "
"5092",5092,42,"42-1","42-1-Q-2172","Q-2172",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",3,"2019/03/18","Made an Order for Return and answer tabled "
"5093",5093,42,"42-1","42-1-Q-2172","Q-2172",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2019/01/28","Notice"
"5094",5094,42,"42-1","42-1-Q-2172","Q-2172",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2019/01/28","Notice"
